Z_SCORE	ID_STUDY	GENE_NAME
-0.14300000000000002	377	RPL8
-0.315	377	RPL9
-0.091	377	RPLP0
-0.165	377	RPLP1
-0.253	377	RPLP2
-0.18600000000000005	377	RPN1
-0.131	377	RPN2
-0.107	377	RPP14
-0.118	377	RPP21
-0.297	377	RPP25
-0.157	377	RPP30
-0.06	377	RPP38
-0.027000000000000003	377	RPP40
-0.2	377	RPRD1A
-0.195	377	RPRD1B
-0.016	377	RPRD2
-0.272	377	RPRM
-0.23	377	RPRML
-0.213	377	RPS10
-0.227	377	RPS11
-0.244	377	RPS12
-0.22	377	RPS13
-0.21600000000000005	377	RPS14
-0.202	377	RPS15
-0.224	377	RPS15A
-0.163	377	RPS16
-0.151	377	RPS18
-0.102	377	RPS19
-0.057	377	RPS19BP1
-0.196	377	RPS2
-0.175	377	RPS20
-0.12	377	RPS21_ENST00000370592
-0.1	377	RPS23
-0.152	377	RPS24
-0.229	377	RPS25
-0.257	377	RPS26
-0.334	377	RPS26P11
-0.46	377	RPS27
-0.248	377	RPS27A
-0.287	377	RPS27L
-0.244	377	RPS28
-0.16899999999999998	377	RPS29
-0.11	377	RPS3
-0.247	377	RPS3A
-0.5710000000000001	377	RPS4X
-0.119	377	RPS5
-0.171	377	RPS6
-0.109	377	RPS6KA1
-0.34700000000000003	377	RPS6KA2
-0.305	377	RPS6KA3
-0.026	377	RPS6KA4
-0.207	377	RPS6KA6
-0.028	377	RPS6KB1
-0.002	377	RPS6KB2
-0.032	377	RPS6KC1
-0.398	377	RPS6KL1
-0.188	377	RPS7
-0.152	377	RPS8
-0.226	377	RPS9
-0.14	377	RPSA
-0.035	377	RPSAP58
-0.227	377	RPTN
-0.161	377	RPTOR
-0.183	377	RPUSD1
-0.175	377	RPUSD2
-0.228	377	RPUSD3_ENST00000383820
0.027000000000000003	377	RPUSD4
0.099	377	RQCD1
-0.181	377	RRAD
-0.106	377	RRAGA
-0.073	377	RRAGB
-0.084	377	RRAGC
-0.298	377	RRAGD
-0.294	377	RRAS
-0.394	377	RRAS2
-0.129	377	RRBP1
-0.198	377	RREB1
-0.16399999999999998	377	RRH
-0.076	377	RRM1
-0.261	377	RRM2
-0.172	377	RRM2B
-0.121	377	RRN3
-0.013	377	RRP1
-0.237	377	RRP12
-0.16899999999999998	377	RRP15
0.041	377	RRP1B
-0.238	377	RRP7A
0.002	377	RRP8
-0.087	377	RRP9
-0.103	377	RRS1
-0.424	377	RS1
-0.154	377	RSAD1
-0.29	377	RSAD2
-0.1	377	RSBN1
-0.152	377	RSBN1L
-0.168	377	RSC1A1
-0.037000000000000005	377	RSF1
-0.192	377	RSL1D1
-0.28300000000000003	377	RSL24D1
-0.299	377	RSPH1
-0.232	377	RSPH10B2
0.019	377	RSPH3
-0.149	377	RSPH4A
-0.266	377	RSPH6A
-0.181	377	RSPH9
-0.308	377	RSPO1
-0.163	377	RSPO2
-0.417	377	RSPO3
-0.368	377	RSPO4
0.073	377	RSPRY1
-0.034	377	RSRC1
-0.14800000000000002	377	RSRC2
-0.114	377	RSU1
-0.565	377	RTBDN
-0.5670000000000001	377	RTDR1
-0.066	377	RTEL1
-0.13	377	RTF1_ENST00000389629
-0.21	377	RTKN
-0.312	377	RTKN2
-0.26	377	RTL1
-0.16899999999999998	377	RTN1
-0.252	377	RTN2
-0.077	377	RTN3
-0.078	377	RTN4
-0.106	377	RTN4IP1
-0.27	377	RTN4R
-0.369	377	RTN4RL1
-0.275	377	RTN4RL2
-0.16899999999999998	377	RTP1
-0.17600000000000002	377	RTP2
-0.34700000000000003	377	RTP3
-0.125	377	RTP4
0.16699999999999998	377	RTTN
-0.191	377	RUFY1
-0.131	377	RUFY2
-0.14	377	RUFY3
-0.35600000000000004	377	RUFY4
-0.102	377	RUNDC1
-0.096	377	RUNDC2A
-0.307	377	RUNDC3A
-0.226	377	RUNDC3B
-0.199	377	RUNX1
-0.21	377	RUNX1T1
-0.236	377	RUNX2
-0.12	377	RUNX3
-0.079	377	RUSC1
-0.09	377	RUSC2
-0.107	377	RUVBL1
-0.125	377	RUVBL2
-0.332	377	RWDD1
-0.215	377	RWDD2A
-0.122	377	RWDD2B
-0.038	377	RWDD3
-0.384	377	RXFP1
-0.271	377	RXFP2
-0.126	377	RXFP3
-0.228	377	RXFP4
-0.27	377	RXRA
-0.05	377	RXRB
-0.232	377	RXRG
-0.078	377	RYBP
-0.354	377	RYR1
-0.14	377	RYR2
-0.125	377	RYR3
-0.338	377	S100A1
-0.36	377	S100A10
-0.272	377	S100A11
-0.38	377	S100A12
-0.173	377	S100A13
-0.383	377	S100A14
-0.247	377	S100A16
-0.231	377	S100A2
-0.256	377	S100A3
-0.332	377	S100A4
-0.297	377	S100A5
-0.332	377	S100A6
-0.092	377	S100A7
-0.168	377	S100A7A
0.0	377	S100A7L2
-0.359	377	S100A8
-0.3670000000000001	377	S100A9
-0.397	377	S100B
-0.333	377	S100G
-0.202	377	S100P
-0.122	377	S100PBP
-0.239	377	S100Z
-0.335	377	S1PR1
-0.228	377	S1PR2
-0.385	377	S1PR3
-0.281	377	S1PR4
-0.313	377	S1PR5
-0.183	377	SAA1
-0.266	377	SAA2
0.0	377	SAA3P
-0.153	377	SAA4
0.001	377	SAAL1
-0.209	377	SAC3D1
-0.168	377	SACM1L
-0.077	377	SACS
-0.117	377	SAE1
0.009000000000000001	377	SAFB
-0.057	377	SAFB2
-0.232	377	SAG
-0.285	377	SAGE1
-0.266	377	SALL1
-0.398	377	SALL2
-0.205	377	SALL3
-0.34	377	SALL4
-0.081	377	SAMD1
-0.214	377	SAMD10
-0.386	377	SAMD11
-0.277	377	SAMD12
-0.232	377	SAMD13
-0.293	377	SAMD14
-0.336	377	SAMD3
-0.325	377	SAMD4A
-0.136	377	SAMD4B
-0.376	377	SAMD5
-0.37	377	SAMD7
-0.111	377	SAMD8
-0.207	377	SAMD9
-0.205	377	SAMD9L
-0.39	377	SAMHD1
-0.095	377	SAMM50
-0.219	377	SAMSN1
-0.044	377	SAP130
-0.172	377	SAP18
-0.271	377	SAP30
-0.094	377	SAP30BP
-0.267	377	SAP30L
-0.127	377	SAR1A
-0.102	377	SAR1B
-0.342	377	SARDH
-0.201	377	SARNP
-0.161	377	SARS
-0.136	377	SARS2
-0.104	377	SART1
-0.024	377	SART3
-0.256	377	SASH1
-0.317	377	SASH3
-0.223	377	SASS6
-0.289	377	SAT1
-0.358	377	SAT2
-0.245	377	SATB1
-0.403	377	SATB2
-0.105	377	SATL1
-0.135	377	SAV1
-0.269	377	SBDS
-0.021	377	SBF1
-0.212	377	SBF2
0.041	377	SBNO1
-0.081	377	SBNO2
-0.29600000000000004	377	SBSN
-0.053	377	SC5DL
-0.02	377	SCAF1
-0.098	377	SCAI
-0.168	377	SCAMP2
-0.14	377	SCAMP3
-0.098	377	SCAMP4
-0.276	377	SCAMP5
-0.209	377	SCAND1
-0.311	377	SCAND3
-0.054000000000000006	377	SCAP
-0.104	377	SCAPER
-0.385	377	SCARA3
-0.294	377	SCARA5
-0.067	377	SCARB1
-0.168	377	SCARB2
-0.173	377	SCARF1
-0.3	377	SCCPDH
-0.282	377	SCD
-0.36	377	SCD5
0.0	377	SCEL
-0.012	377	SCFD1
0.067	377	SCFD2
-0.268	377	SCG2
-0.29600000000000004	377	SCG3
-0.264	377	SCG5
-0.225	377	SCGB1A1
0.0	377	SCGB1D1
0.0	377	SCGB1D2
-0.08199999999999999	377	SCGB1D4
0.0	377	SCGB2A1
0.0	377	SCGB2A2
-0.309	377	SCGB3A1
-0.197	377	SCGB3A2
-0.141	377	SCGN
-0.339	377	SCHIP1
-0.244	377	SCIN
-0.18	377	SCLT1
-0.08	377	SCLY
-0.18600000000000005	377	SCMH1
-0.406	377	SCML1
-0.053	377	SCML2
-0.413	377	SCML4
-0.193	377	SCN10A
-0.235	377	SCN11A
-0.29600000000000004	377	SCN1A
-0.285	377	SCN1B
-0.239	377	SCN2A
-0.407	377	SCN2B
-0.255	377	SCN3A
-0.25	377	SCN3B
-0.269	377	SCN4A
-0.218	377	SCN4B
-0.18	377	SCN5A
-0.272	377	SCN7A
-0.32	377	SCN8A
-0.379	377	SCN9A
-0.141	377	SCNM1
-0.328	377	SCNN1A
-0.379	377	SCNN1B
-0.255	377	SCNN1D
-0.202	377	SCNN1G
-0.277	377	SCO1
-0.247	377	SCO2
-0.066	377	SCOC
-0.104	377	SCP2
-0.342	377	SCPEP1
-0.354	377	SCRG1
0.019	377	SCRIB
-0.385	377	SCRN1
-0.172	377	SCRN2
-0.048	377	SCRN3
-0.29100000000000004	377	SCRT1
-0.408	377	SCRT2
-0.239	377	SCT
-0.445	377	SCTR
-0.278	377	SCUBE1
-0.205	377	SCUBE2
-0.206	377	SCUBE3
0.004	377	SCYL1
-0.027000000000000003	377	SCYL2
0.022	377	SCYL3
-0.001	377	SDAD1
-0.306	377	SDC1
-0.142	377	SDC2
-0.22	377	SDC3
-0.35600000000000004	377	SDC4
-0.274	377	SDCBP
-0.172	377	SDCBP2
-0.107	377	SDCCAG3
-0.163	377	SDCCAG8
-0.131	377	SDF2
-0.227	377	SDF2L1
-0.192	377	SDF4
-0.071	377	SDHA
-0.08900000000000001	377	SDHAF1
-0.054000000000000006	377	SDHAF2
-0.294	377	SDHB
-0.157	377	SDHD
-0.209	377	SDK1
-0.298	377	SDK2_ENST00000392650
-0.321	377	SDPR
-0.123	377	SDR16C5
-0.16699999999999998	377	SDR39U1_ENST00000399390
-0.297	377	SDR42E1
-0.258	377	SDR9C7
-0.295	377	SDS
-0.31	377	SDSL
-0.238	377	SEC11A
-0.166	377	SEC11C
-0.179	377	SEC13
-0.117	377	SEC14L1
-0.118	377	SEC14L2
-0.226	377	SEC14L3
-0.408	377	SEC14L4
-0.297	377	SEC14L5
0.066	377	SEC16A
-0.264	377	SEC16B
-0.139	377	SEC22A
-0.08900000000000001	377	SEC22C
-0.146	377	SEC23A
-0.232	377	SEC23B
-0.022	377	SEC23IP
-0.131	377	SEC24A
-0.018000000000000002	377	SEC24B
0.08	377	SEC24C
-0.069	377	SEC24D
-0.115	377	SEC31A
-0.145	377	SEC31B
-0.044	377	SEC61A1
-0.095	377	SEC61A2
-0.16699999999999998	377	SEC61B
-0.254	377	SEC61G
-0.22	377	SEC62
-0.223	377	SEC63
-0.132	377	SECISBP2
-0.116	377	SECISBP2L
-0.342	377	SECTM1
-0.107	377	SEH1L
-0.102	377	SEL1L
-0.193	377	SEL1L2
-0.308	377	SELE
-0.38	377	SELENBP1
-0.3	377	SELL
-0.369	377	SELM
-0.274	377	SELP
-0.14800000000000002	377	SELPLG
-0.314	377	SELV
-0.321	377	SEMA3A
-0.29100000000000004	377	SEMA3C
-0.105	377	SEMA3D
-0.22	377	SEMA3E
-0.35200000000000004	377	SEMA3F
-0.299	377	SEMA3G
-0.065	377	SEMA4A
-0.214	377	SEMA4B
-0.133	377	SEMA4C
-0.297	377	SEMA4F
-0.153	377	SEMA4G
-0.236	377	SEMA5A
-0.241	377	SEMA5B
-0.185	377	SEMA6A
-0.171	377	SEMA6B
-0.147	377	SEMA6C
-0.3720000000000001	377	SEMA6D
-0.255	377	SEMA7A
-0.214	377	SEMG1
-0.091	377	SEMG2
-0.106	377	SENP2
-0.08199999999999999	377	SENP5
-0.14400000000000002	377	SENP6
-0.08	377	SENP7
-0.111	377	SENP8
-0.141	377	SEPHS1
-0.127	377	SEPHS2
-0.13	377	SEPN1
-0.382	377	SEPP1
-0.016	377	SEPSECS
-0.213	377	SEPT1
-0.28600000000000003	377	SEPT10
-0.158	377	SEPT11
-0.431	377	SEPT12
-0.275	377	SEPT14
-0.058	377	SEPT2
-0.235	377	SEPT3
-0.284	377	SEPT4
-0.378	377	SEPT6
-0.187	377	SEPT7
-0.24	377	SEPT7L
-0.255	377	SEPT8
-0.077	377	SEPT9
-0.244	377	SEPW1
-0.151	377	SERAC1
-0.099	377	SERBP1
-0.211	377	SERF2
-0.145	377	SERGEF
-0.127	377	SERHL
-0.203	377	SERHL2
-0.16	377	SERINC1
-0.345	377	SERINC2
-0.091	377	SERINC3
-0.205	377	SERINC4
-0.319	377	SERINC5
-0.18600000000000005	377	SERP1
-0.344	377	SERP2
-0.371	377	SERPINA1
-0.3	377	SERPINA10
-0.196	377	SERPINA11
-0.073	377	SERPINA12
0.0	377	SERPINA13
-0.191	377	SERPINA3
-0.075	377	SERPINA4
-0.195	377	SERPINA5
-0.17	377	SERPINA6
0.0	377	SERPINA7
-0.17600000000000002	377	SERPINA9
-0.095	377	SERPINB1
-0.294	377	SERPINB10
-0.157	377	SERPINB11
-0.135	377	SERPINB12
-0.33	377	SERPINB13
-0.28	377	SERPINB2
-0.147	377	SERPINB3
-0.204	377	SERPINB4
-0.165	377	SERPINB5
-0.019	377	SERPINB6
0.0	377	SERPINB7
-0.112	377	SERPINB8
-0.236	377	SERPINB9
-0.315	377	SERPINC1
-0.16699999999999998	377	SERPIND1
-0.399	377	SERPINE1
-0.332	377	SERPINE2
-0.281	377	SERPINE3
-0.3670000000000001	377	SERPINF1
-0.272	377	SERPINF2
-0.302	377	SERPING1
-0.18600000000000005	377	SERPINH1
-0.192	377	SERPINI1
-0.404	377	SERPINI2
-0.282	377	SERTAD1
-0.192	377	SERTAD2
-0.223	377	SERTAD3
-0.487	377	SERTAD4
-0.248	377	SESN1
-0.259	377	SESN2
-0.119	377	SESN3
0.027000000000000003	377	SESTD1
-0.122	377	SET
-0.32299999999999995	377	SETBP1
0.0	377	SETD1A
-0.052000000000000005	377	SETD1B
-0.027000000000000003	377	SETD2_ENST00000409792
-0.045	377	SETD3
0.083	377	SETD4
0.006999999999999999	377	SETD5
-0.16899999999999998	377	SETD6
-0.29	377	SETD7
-0.155	377	SETD8
0.04	377	SETDB1
-0.08199999999999999	377	SETDB2
-0.029	377	SETMAR
-0.116	377	SETX
-0.19	377	SEZ6
-0.39	377	SEZ6L
-0.299	377	SEZ6L2
-0.059	377	SF1
-0.006	377	SF3A1
-0.158	377	SF3A2
0.036000000000000004	377	SF3A3
-0.028	377	SF3B1
-0.17800000000000002	377	SF3B14
-0.07200000000000001	377	SF3B2
-0.021	377	SF3B3
-0.067	377	SF3B4
-0.223	377	SF3B5
0.017	377	SFI1
-0.159	377	SFMBT1
-0.261	377	SFMBT2
-0.242	377	SFN
-0.188	377	SFPQ
-0.29	377	SFRP1
-0.353	377	SFRP2
-0.311	377	SFRP4
-0.188	377	SFRP5
-0.232	377	SFT2D1
-0.084	377	SFT2D2
-0.14400000000000002	377	SFT2D3
-0.161	377	SFTA2
0.0	377	SFTA3
-0.226	377	SFTPA1
-0.193	377	SFTPA2
-0.293	377	SFTPB
-0.4370000000000001	377	SFTPC
-0.29600000000000004	377	SFTPD
-0.124	377	SFXN1
-0.14800000000000002	377	SFXN2
-0.069	377	SFXN3
-0.235	377	SFXN4
-0.083	377	SFXN5
-0.197	377	SGCA
-0.35	377	SGCB
-0.263	377	SGCD
-0.185	377	SGCE
-0.32299999999999995	377	SGCG
-0.117	377	SGCZ
-0.225	377	SGIP1
-0.25	377	SGK1
-0.282	377	SGK2
-0.102	377	SGK3
-0.239	377	SGMS1
-0.3670000000000001	377	SGMS2
-0.157	377	SGOL1
-0.256	377	SGOL2
-0.134	377	SGPL1
-0.338	377	SGPP1
-0.194	377	SGPP2
-0.287	377	SGSH
-0.263	377	SGSM1
-0.048	377	SGSM2
-0.09	377	SGSM3
-0.11	377	SGTA
-0.232	377	SGTB
-0.027000000000000003	377	SH2B1
-0.242	377	SH2B2
-0.165	377	SH2B3
-0.409	377	SH2D1A
-0.319	377	SH2D1B
-0.317	377	SH2D2A
-0.258	377	SH2D3A
-0.163	377	SH2D3C
-0.295	377	SH2D4A
-0.251	377	SH2D4B
-0.195	377	SH2D5
-0.575	377	SH2D6
-0.174	377	SH3BGR
-0.121	377	SH3BGRL
-0.38	377	SH3BGRL2
-0.233	377	SH3BGRL3
-0.083	377	SH3BP1
-0.281	377	SH3BP2
-0.429	377	SH3BP4
-0.28800000000000003	377	SH3BP5
-0.058	377	SH3BP5L
-0.287	377	SH3D19
-0.162	377	SH3GL1
-0.264	377	SH3GL2
-0.16	377	SH3GL3
-0.043	377	SH3GLB1_ENST00000482504
-0.081	377	SH3GLB2
-0.256	377	SH3KBP1
-0.109	377	SH3PXD2A
-0.318	377	SH3PXD2B
-0.266	377	SH3RF1
-0.276	377	SH3RF2
-0.301	377	SH3RF3
-0.29100000000000004	377	SH3TC1
-0.295	377	SH3TC2
-0.189	377	SH3YL1
-0.3	377	SHANK1
-0.215	377	SHANK2
-0.266	377	SHANK3
-0.133	377	SHARPIN
-0.244	377	SHB
-0.309	377	SHBG
-0.08199999999999999	377	SHC1
-0.317	377	SHC2_ENST00000264554
-0.22	377	SHC3
-0.272	377	SHC4
-0.202	377	SHCBP1
-0.381	377	SHD
-0.18	377	SHE
-0.298	377	SHF
-0.225	377	SHFM1
-0.258	377	SHH
-0.349	377	SHISA2
-0.245	377	SHISA3
-0.326	377	SHISA4
-0.319	377	SHISA5
-0.161	377	SHISA6
-0.237	377	SHISA7
-0.13699999999999998	377	SHISA9
-0.232	377	SHKBP1
-0.319	377	SHMT1
-0.044	377	SHMT2
-0.094	377	SHOC2
-0.238	377	SHOX
-0.107	377	SHOX2_ENST00000425436
-0.157	377	SHPK
-0.14	377	SHPRH
-0.113	377	SHQ1
-0.302	377	SHROOM1
-0.28600000000000003	377	SHROOM2
-0.353	377	SHROOM3
-0.505	377	SHROOM4
-0.077	377	SI
-0.018000000000000002	377	SIAE
-0.237	377	SIAH1
-0.287	377	SIAH2
-0.227	377	SIAH3
-0.259	377	SIDT1
-0.17600000000000002	377	SIDT2
-0.209	377	SIGIRR
-0.28800000000000003	377	SIGLEC1
-0.343	377	SIGLEC10
-0.363	377	SIGLEC11
-0.316	377	SIGLEC12
-0.363	377	SIGLEC14
-0.28	377	SIGLEC15
-0.337	377	SIGLEC16
-0.242	377	SIGLEC5
-0.32	377	SIGLEC6
-0.391	377	SIGLEC7
-0.345	377	SIGLEC8
-0.438	377	SIGLEC9
-0.226	377	SIGMAR1
-0.265	377	SIK1
0.07200000000000001	377	SIK2
-0.027000000000000003	377	SIK3
-0.11	377	SIKE1
-0.199	377	SIL1
-0.232	377	SIM1
-0.21600000000000005	377	SIM2
-0.13	377	SIMC1
-0.003	377	SIN3A
0.097	377	SIN3B
-0.002	377	SIPA1
-0.172	377	SIPA1L1
-0.331	377	SIPA1L2
-0.085	377	SIPA1L3
-0.31	377	SIRPA
-0.397	377	SIRPB1
-0.42	377	SIRPD
-0.325	377	SIRPG
-0.08	377	SIRT1
-0.117	377	SIRT2
-0.209	377	SIRT3
-0.221	377	SIRT4
-0.075	377	SIRT5
-0.111	377	SIRT6
-0.211	377	SIRT7
-0.221	377	SIT1
-0.212	377	SIVA1
-0.451	377	SIX1
-0.449	377	SIX2
-0.303	377	SIX3
-0.179	377	SIX4
-0.342	377	SIX5
-0.265	377	SIX6
-0.277	377	SKA1
-0.158	377	SKA3
-0.34700000000000003	377	SKAP1
-0.153	377	SKAP2
-0.139	377	SKI
-0.222	377	SKIL
-0.222	377	SKIP
-0.068	377	SKIV2L
-0.055	377	SKIV2L2
-0.206	377	SKP1
-0.071	377	SKP2
-0.099	377	SLA
-0.168	377	SLA2
-0.389	377	SLAIN1
-0.015	377	SLAIN2
-0.344	377	SLAMF1
-0.2	377	SLAMF6
-0.329	377	SLAMF7
-0.244	377	SLAMF8
-0.234	377	SLAMF9
-0.069	377	SLBP
-0.271	377	SLC10A1
-0.121	377	SLC10A2
-0.14800000000000002	377	SLC10A3
-0.173	377	SLC10A4
-0.241	377	SLC10A5
-0.359	377	SLC10A6
-0.162	377	SLC10A7
-0.453	377	SLC11A1
-0.046	377	SLC11A2
-0.253	377	SLC12A1
-0.201	377	SLC12A2
-0.222	377	SLC12A3
-0.099	377	SLC12A4
-0.308	377	SLC12A5
-0.175	377	SLC12A6
-0.188	377	SLC12A7
-0.368	377	SLC12A8
-0.253	377	SLC12A9
-0.086	377	SLC13A1
-0.192	377	SLC13A2
-0.22	377	SLC13A3
-0.29100000000000004	377	SLC13A4
-0.213	377	SLC13A5
-0.384	377	SLC14A1
-0.27	377	SLC14A2
-0.205	377	SLC15A1
-0.16699999999999998	377	SLC15A2
-0.36	377	SLC15A3
-0.066	377	SLC15A4
-0.182	377	SLC16A1
-0.312	377	SLC16A10
-0.285	377	SLC16A11
-0.541	377	SLC16A12
-0.17600000000000002	377	SLC16A13
-0.203	377	SLC16A14
-0.314	377	SLC16A2
-0.35700000000000004	377	SLC16A3
-0.269	377	SLC16A4
-0.228	377	SLC16A5
-0.3670000000000001	377	SLC16A6
-0.157	377	SLC16A7
-0.226	377	SLC16A8
-0.391	377	SLC16A9
-0.276	377	SLC17A1
-0.141	377	SLC17A2
-0.298	377	SLC17A3
-0.208	377	SLC17A4
-0.153	377	SLC17A5
-0.14300000000000002	377	SLC17A6
-0.193	377	SLC17A7
-0.156	377	SLC17A8
-0.171	377	SLC17A9
-0.366	377	SLC18A2
-0.198	377	SLC18A3
-0.084	377	SLC19A1
-0.255	377	SLC19A2
-0.284	377	SLC19A3
-0.214	377	SLC1A1
-0.341	377	SLC1A2
-0.272	377	SLC1A3
-0.151	377	SLC1A4
-0.101	377	SLC1A5
-0.121	377	SLC1A6
-0.275	377	SLC1A7
-0.128	377	SLC20A1
-0.019	377	SLC20A2
-0.421	377	SLC22A1
-0.257	377	SLC22A10
-0.328	377	SLC22A11
-0.26	377	SLC22A12
-0.255	377	SLC22A13
-0.523	377	SLC22A14
-0.35600000000000004	377	SLC22A15
-0.172	377	SLC22A16
-0.237	377	SLC22A17
-0.223	377	SLC22A18
-0.274	377	SLC22A18AS
-0.14	377	SLC22A2
-0.271	377	SLC22A20
-0.21	377	SLC22A23
-0.133	377	SLC22A24
-0.212	377	SLC22A25
-0.321	377	SLC22A3
-0.292	377	SLC22A4
-0.09	377	SLC22A5
-0.156	377	SLC22A6
-0.314	377	SLC22A7
-0.235	377	SLC22A8
-0.37	377	SLC22A9
-0.133	377	SLC23A2
-0.24	377	SLC23A3
-0.259	377	SLC24A1
-0.218	377	SLC24A2
-0.433	377	SLC24A3
-0.362	377	SLC24A4
-0.376	377	SLC24A5
-0.135	377	SLC24A6
-0.28600000000000003	377	SLC25A1
-0.243	377	SLC25A10
-0.265	377	SLC25A11
-0.106	377	SLC25A12
-0.131	377	SLC25A13
-0.038	377	SLC25A14
-0.111	377	SLC25A15
-0.193	377	SLC25A16
-0.049	377	SLC25A17
-0.258	377	SLC25A18
-0.168	377	SLC25A19
-0.306	377	SLC25A2
-0.109	377	SLC25A20
-0.229	377	SLC25A21
-0.091	377	SLC25A22
-0.257	377	SLC25A23
-0.25	377	SLC25A24
-0.116	377	SLC25A25
-0.103	377	SLC25A26
-0.287	377	SLC25A27
-0.28800000000000003	377	SLC25A28
-0.302	377	SLC25A29
-0.107	377	SLC25A3
-0.29	377	SLC25A30
-0.327	377	SLC25A31
-0.03	377	SLC25A32
-0.172	377	SLC25A33
-0.17	377	SLC25A34
-0.34700000000000003	377	SLC25A35
-0.064	377	SLC25A36
-0.297	377	SLC25A37
-0.253	377	SLC25A38
-0.236	377	SLC25A39
-0.325	377	SLC25A4
-0.189	377	SLC25A40
-0.217	377	SLC25A41
-0.233	377	SLC25A42
0.079	377	SLC25A43
0.063	377	SLC25A44
-0.102	377	SLC25A45
-0.158	377	SLC25A46
-0.008	377	SLC25A5
-0.083	377	SLC25A6
-0.2	377	SLC26A1
-0.257	377	SLC26A10
-0.344	377	SLC26A11
-0.23	377	SLC26A2
-0.446	377	SLC26A3
-0.259	377	SLC26A4
-0.297	377	SLC26A5
-0.32299999999999995	377	SLC26A6
-0.299	377	SLC26A7
-0.401	377	SLC26A8
-0.21	377	SLC26A9
-0.098	377	SLC27A1
-0.326	377	SLC27A2
-0.313	377	SLC27A3
-0.159	377	SLC27A4
-0.07400000000000001	377	SLC27A5
-0.287	377	SLC27A6
-0.16899999999999998	377	SLC28A1
-0.5720000000000001	377	SLC28A2
-0.306	377	SLC28A3
-0.036000000000000004	377	SLC29A1
-0.325	377	SLC29A2
-0.122	377	SLC29A3
-0.171	377	SLC29A4
-0.29100000000000004	377	SLC2A1
-0.41	377	SLC2A10
-0.174	377	SLC2A11
-0.227	377	SLC2A12
-0.179	377	SLC2A13_ENST00000280871
-0.289	377	SLC2A14
-0.16899999999999998	377	SLC2A2
-0.278	377	SLC2A3
-0.362	377	SLC2A4
-0.28800000000000003	377	SLC2A4RG
-0.166	377	SLC2A5
-0.282	377	SLC2A6
-0.31	377	SLC2A7
-0.272	377	SLC2A8
-0.266	377	SLC2A9
-0.269	377	SLC30A1
-0.34	377	SLC30A10
-0.4	377	SLC30A2
-0.282	377	SLC30A3
-0.198	377	SLC30A4
-0.106	377	SLC30A5
-0.076	377	SLC30A6
-0.043	377	SLC30A7
-0.092	377	SLC30A8
-0.055	377	SLC30A9
-0.295	377	SLC31A1
-0.292	377	SLC31A2
-0.192	377	SLC32A1
-0.123	377	SLC33A1
-0.21600000000000005	377	SLC34A2
-0.25	377	SLC34A3
-0.152	377	SLC35A1
-0.225	377	SLC35A2
-0.149	377	SLC35A3
-0.145	377	SLC35A4
-0.147	377	SLC35A5
-0.203	377	SLC35B1
-0.213	377	SLC35B2
0.066	377	SLC35B3
-0.22	377	SLC35B4
-0.042	377	SLC35C1
-0.247	377	SLC35C2
-0.201	377	SLC35D1
-0.059	377	SLC35D2
-0.196	377	SLC35D3
-0.091	377	SLC35E1_ENST00000409648
-0.13699999999999998	377	SLC35E2
-0.116	377	SLC35E3
-0.31	377	SLC35E4
-0.434	377	SLC35F1
-0.016	377	SLC35F2
-0.251	377	SLC35F3
-0.235	377	SLC35F4
0.001	377	SLC35F5
-0.371	377	SLC36A1
-0.206	377	SLC36A2
-0.35	377	SLC36A3
-0.184	377	SLC36A4
-0.229	377	SLC37A1
-0.35700000000000004	377	SLC37A2
-0.311	377	SLC37A3
0.026	377	SLC37A4
-0.157	377	SLC38A1
-0.246	377	SLC38A10
-0.328	377	SLC38A11
-0.165	377	SLC38A2
-0.214	377	SLC38A4
0.033	377	SLC38A5
-0.231	377	SLC38A6
-0.147	377	SLC38A7
-0.147	377	SLC38A8
-0.104	377	SLC38A9
-0.175	377	SLC39A1
-0.073	377	SLC39A10
-0.355	377	SLC39A11
-0.276	377	SLC39A12
-0.152	377	SLC39A13
-0.162	377	SLC39A14
-0.201	377	SLC39A2
-0.257	377	SLC39A3
-0.117	377	SLC39A4
-0.12	377	SLC39A5
-0.147	377	SLC39A6
-0.17600000000000002	377	SLC39A7
-0.185	377	SLC39A8
-0.091	377	SLC39A9
-0.251	377	SLC3A1
-0.199	377	SLC3A2
-0.262	377	SLC40A1
-0.313	377	SLC41A1
-0.241	377	SLC41A2
-0.083	377	SLC41A3
-0.069	377	SLC43A1
-0.377	377	SLC43A2
-0.159	377	SLC43A3
-0.27	377	SLC44A1
-0.122	377	SLC44A2
-0.206	377	SLC44A3
-0.287	377	SLC44A4
-0.348	377	SLC44A5
-0.226	377	SLC45A1
-0.205	377	SLC45A2
-0.212	377	SLC45A3
-0.133	377	SLC45A4
-0.209	377	SLC46A1
-0.3670000000000001	377	SLC46A2
-0.064	377	SLC46A3
-0.285	377	SLC47A1
-0.422	377	SLC47A2
-0.101	377	SLC48A1_ENST00000442218
-0.386	377	SLC4A1
-0.387	377	SLC4A10
-0.325	377	SLC4A11
0.055	377	SLC4A1AP
-0.225	377	SLC4A2
-0.385	377	SLC4A3
-0.304	377	SLC4A4
-0.108	377	SLC4A5
-0.098	377	SLC4A7
-0.125	377	SLC4A8_ENST00000394856
-0.253	377	SLC4A9
